@id,@lat,@lon
360715945,-24.3275869,-53.7399404
363164127,-24.2629171,-53.8280977
363164133,-24.2642260,-53.8263380
364425458,-23.1094397,-52.3430884
364599083,-24.3230947,-53.7315937
370755480,-23.1256889,-52.3046610
370776096,-24.3653478,-53.8967593
377313921,-24.2927526,-53.9131804
379095919,-24.2621333,-53.7484709
381606238,-24.2041879,-53.7793994
382675538,-24.1895193,-53.8479600
383285075,-24.2740454,-53.9128101
390593193,-24.2579023,-53.9087179
398743596,-24.1750459,-53.7512846
404619373,-24.0393409,-52.7113660
404619374,-24.0356665,-52.7096655
406520565,-24.7102268,-53.7194372
406520642,-24.7121749,-53.7167502
406691320,-23.7339518,-53.2036489
406691863,-24.7079017,-53.7262901
406692484,-23.7256761,-53.2134755
406693655,-23.7256853,-53.1990136
441333229,-23.8757755,-53.9087987
443866891,-24.0011300,-53.7889265
447282090,-23.8760919,-53.4928611
456243869,-23.1251364,-52.5028145
456243870,-23.1264586,-52.5009424
456281207,-23.1225760,-52.5028870
457356552,-23.9751307,-53.1335796
458319254,-23.7441606,-53.2060742
458907959,-23.0550402,-52.4265831
458907960,-23.0505225,-52.4917231
458907961,-23.0509203,-52.4925059
458907962,-23.0515983,-52.4875787
458907963,-23.0494156,-52.4878978
458907964,-23.0506274,-52.4787931
458907965,-23.0499301,-52.4835741
458907966,-23.0500844,-52.4847616
458907967,-23.0398206,-52.4236867
458907968,-23.0379983,-52.4238182
458907969,-23.0361977,-52.4239486
458907970,-23.0338525,-52.4252568
458907971,-23.0468554,-52.4265825
458907972,-23.0445836,-52.4274946
458907973,-23.0426381,-52.4274905
458907974,-23.0412460,-52.4274870
458907975,-23.0404129,-52.4275608
458907976,-23.0393158,-52.4276124
458907977,-23.0380483,-52.4277123
458907978,-23.0349024,-52.4278622
458907979,-23.0369228,-52.4277867
458907980,-23.0427785,-52.4316150
458907982,-23.0396134,-52.4619270
458907983,-23.1215342,-52.4738514
458907984,-23.1276473,-52.4747486
458907985,-23.1269681,-52.4769487
458907986,-23.1240142,-52.4738222
458907988,-23.1231959,-52.4773011
458907990,-23.1224272,-52.4783803
458907991,-23.1251723,-52.4798716
458907993,-23.1081085,-52.5142284
458907996,-23.1042304,-52.5036140
458908001,-23.1022813,-52.5089566
458908003,-23.1059203,-52.5161327
458908004,-23.1084385,-52.5162679
458908005,-23.1062138,-52.5207837
458908006,-23.1027446,-52.5149737
458908007,-23.1023375,-52.5118999
458908008,-23.1030832,-52.5135575
458908009,-23.0929948,-52.5120785
458908010,-23.0971694,-52.5152074
458908011,-23.0969868,-52.5014443
458908012,-23.0958826,-52.5057905
458908013,-23.0952475,-52.5097423
458908014,-23.0946738,-52.5058576
458908015,-23.0903906,-52.5111599
458908016,-23.0920029,-52.5195178
458908017,-23.0886868,-52.5191797
458908019,-23.0901042,-52.5313375
458908020,-23.1212958,-52.4946362
458908021,-23.1123884,-52.4968957
458908023,-23.0927537,-52.5028431
458908024,-23.0889681,-52.5084248
458908025,-23.0936437,-52.4915954
458908026,-23.0931910,-52.4985428
458908027,-23.0915305,-52.4962870
458908029,-23.0786005,-52.4896749
458908030,-23.0744544,-52.4897556
458908031,-23.0805740,-52.4977174
458908032,-23.0736659,-52.4979785
458908033,-23.0751132,-52.5169542
458908034,-23.0710095,-52.5150202
458908035,-23.0839809,-52.5288515
458908036,-23.0801544,-52.5306429
458908038,-23.0829563,-52.5161143
458908039,-23.0803018,-52.5201087
458908040,-23.0824732,-52.5226917
458908041,-23.0794981,-52.5170490
458908042,-23.0772499,-52.5232255
458908043,-23.0768838,-52.5274373
458908044,-23.0740484,-52.5289514
458908045,-23.0735586,-52.5211334
458908046,-23.0732040,-52.5222981
458908047,-23.0718838,-52.5295744
458908048,-23.0710472,-52.5229364
458908049,-23.0700348,-52.5285370
458908050,-23.0705727,-52.5214409
458908051,-23.0633583,-52.5053674
458908052,-23.0536198,-52.4917311
458908054,-23.0565457,-52.4988422
458908055,-23.0590691,-52.5052339
458908056,-23.0631253,-52.5264750
